38.739
2.338
0.784
1.274
39.010
2.749
1.154
1.389
38.060
2.642
1.207
1.263
38.208
2.528
1.164
1.227
38.313
2.335
1.147
1.258
38.781
2.447
0.776
1.307
38.226
2.498
0.749
1.472
38.009
2.695
0.742
1.354
38.268
2.588
0.750
1.270
