23.470,,,,,,,,,,,,,,,,,,
1.411,,,,,,,,,,,,,,,,,,
35.119,,,,,,,,,,,,,,,,,,
23.733,,,,,,,,,,,,,,,,,,
1.082,,,,,,,,,,,,,,,,,,
35.185,,,,,,,,,,,,,,,,,,
22.435,,,,,,,,,,,,,,,,,,
2.983,,,,,,,,,,,,,,,,,,
34.582,,,,,,,,,,,,,,,,,,
23.609,,,,,,,,,,,,,,,,,,
1.646,,,,,,,,,,,,,,,,,,
34.746,,,,,,,,,,,,,,,,,,
23.843,,,,,,,,,,,,,,,,,,
1.988,,,,,,,,,,,,,,,,,,
34.169,,,,,,,,,,,,,,,,,,
23.586,,,,,,,,,,,,,,,,,,
1.860,,,,,,,,,,,,,,,,,,
34.554,,,,,,,,,,,,,,,,,,
24.031,,,,,,,,,,,,,,,,,,
1.268,,,,,,,,,,,,,,,,,,
34.702,,,,,,,,,,,,,,,,,,
23.666,,,,,,,,,,,,,,,,,,
1.818,,,,,,,,,,,,,,,,,,
34.516,,,,,,,,,,,,,,,,,,
23.520,,,,,,,,,,,,,,,,,,
1.630,,,,,,,,,,,,,,,,,,
34.850,,,,,,,,,,,,,,,,,,
